NC_047559.1	14114	15804	XM_034463183
NC_047559.1	16867	19160	XM_034463195
NC_047559.1	61887	71038	XM_034471753
NC_047559.1	80321	86124	XM_034463075
NC_047559.1	97820	126387	XM_034463066
NC_047559.1	139293	141527	XM_034463207
NC_047559.1	142829	146045	XM_034464216
NC_047559.1	151758	185673	XM_034463215
NC_047559.1	203632	209757	XM_034481799
NC_047559.1	265780	267611	XM_034463224
NC_047559.1	326439	327865	XM_034451582
NC_047559.1	336690	344093	XM_020070379.2
NC_047559.1	355807	433459	XM_034456887
NC_047559.1	424189	433459	XM_011455176.3
NC_047559.1	424212	433459	XM_011455177.3
NC_047559.1	371701	373367	XM_011419434.3
NC_047559.1	453296	458892	XM_034456922
NC_047559.1	469250	471055	XM_034456929
NC_047559.1	472589	477867	XM_034456935
NC_047559.1	539808	544660	XM_011419438.3
NC_047559.1	539821	544660	XM_020064467.2
NC_047559.1	543090	560260	XM_011419437.3
NC_047559.1	543245	544234	XM_011419460.2
NC_047559.1	560274	572453	XM_011419435.3
NC_047559.1	560274	572453	XM_011419436.3
NC_047559.1	560633	572187	XM_034456949
NC_047559.1	572111	575765	XM_011419440.3
NC_047559.1	577511	596624	XM_020064470.2
NC_047559.1	577511	596624	XM_020064468.2
NC_047559.1	596479	618239	XM_034456998
NC_047559.1	596479	618230	XM_034457013
NC_047559.1	596479	618230	XM_034457007
NC_047559.1	596479	618230	XM_034457000
NC_047559.1	596479	618230	XM_034457022
NC_047559.1	596563	618230	XM_020064462.2
NC_047559.1	597394	618230	XM_011419447.3
NC_047559.1	597396	618230	XM_011419449.3
NC_047559.1	597396	618230	XM_011419452.3
NC_047559.1	601707	618230	XM_011419451.3
NC_047559.1	602271	618230	XM_011419450.3
NC_047559.1	620240	631167	XM_011419455.2
NC_047559.1	621052	630707	XM_034457075
NC_047559.1	632361	637850	XM_011419457.3
NC_047559.1	642341	696154	XM_034457093
NC_047559.1	642341	696154	XM_034457107
NC_047559.1	642341	696154	XM_034457112
NC_047559.1	642341	696154	XM_034457115
NC_047559.1	642341	675316	XM_034457116
NC_047559.1	642342	655537	XM_034457089
NC_047559.1	642472	696154	XM_034457118
NC_047559.1	642472	655537	XM_034457101
NC_047559.1	703983	714643	XM_011429753.3
NC_047559.1	704416	714643	XM_034457170
NC_047559.1	704454	714643	XM_011429754.3
NC_047559.1	705709	714643	XM_011429755.3
NC_047559.1	705798	715962	XM_034457164
NC_047559.1	717881	725870	XM_011429749.3
NC_047559.1	717881	725857	XM_011429750.3
NC_047559.1	717881	725320	XM_020067399.2
NC_047559.1	732799	748662	XM_011429745.2
NC_047559.1	732799	748607	XM_011429746.2
NC_047559.1	732799	748607	XM_011429747.2
NC_047559.1	732799	748607	XM_011429748.2
NC_047559.1	748666	754726	XM_034457230
NC_047559.1	748666	754726	XM_011429744.3
NC_047559.1	754858	762105	XM_011429741.3
NC_047559.1	754858	761747	XM_011429742.3
NC_047559.1	754858	761206	XM_011429743.3
NC_047559.1	762283	767727	XM_011429737.3
NC_047559.1	762283	767724	XM_034457244
NC_047559.1	762283	767542	XM_011429739.3
NC_047559.1	762283	767538	XM_034457238
NC_047559.1	762283	767373	XM_034457241
NC_047559.1	770046	777928	XM_034457252
NC_047559.1	779473	783896	XM_011442960.3
NC_047559.1	779473	783700	XM_011442959.3
NC_047559.1	779473	782980	XM_020071353.2
NC_047559.1	779473	782767	XM_020071354.2
NC_047559.1	779473	780953	XM_011442961.3
NC_047559.1	779473	780952	XM_020071352.2
NC_047559.1	790263	836753	XM_034457276
NC_047559.1	822256	825496	XM_034457297
NC_047559.1	824450	831005	XM_034457295
NC_047559.1	825563	831005	XM_034457288
NC_047559.1	850935	857164	XM_034457280
NC_047559.1	889321	898830	XM_034457316
NC_047559.1	906551	918945	XM_034457324
NC_047559.1	906551	918945	XM_011436627.3
NC_047559.1	936352	951323	XM_020073154.2
NC_047559.1	942954	950335	XM_034457332
NC_047559.1	959171	965944	XM_034457707
NC_047559.1	959171	965944	XM_034457702
NC_047559.1	975521	978360	XM_034457711
NC_047559.1	979447	992697	XM_011418484.3
NC_047559.1	979447	989225	XM_034457796
NC_047559.1	979447	989223	XM_011418488.3
NC_047559.1	979447	988056	XM_011418485.3
NC_047559.1	979447	988056	XM_034457805
NC_047559.1	990880	1010116	XM_034457745
NC_047559.1	994262	1010116	XM_034457723
NC_047559.1	994262	1010116	XM_034457766
NC_047559.1	994262	1010116	XM_034457770
NC_047559.1	994262	1007861	XM_034457773
NC_047559.1	998064	1010116	XM_034457734
NC_047559.1	998396	1010116	XM_034457756
NC_047559.1	1017063	1027511	XM_034457810
NC_047559.1	1039197	1049681	XM_034457829
NC_047559.1	1039197	1049681	XM_034457820
NC_047559.1	1039197	1048379	XM_034457838
NC_047559.1	1039197	1048374	XM_034457817
NC_047559.1	1039197	1047440	XM_020067211.2
NC_047559.1	1039565	1048377	XM_034457846
NC_047559.1	1054694	1065548	XM_034457856
NC_047559.1	1054694	1065548	XM_034457854
NC_047559.1	1072407	1086338	XM_034457868
NC_047559.1	1072407	1086338	XM_034457873
NC_047559.1	1101769	1129964	XM_020063161.2
NC_047559.1	1101769	1129964	XM_034457897
NC_047559.1	1105724	1129964	XM_034457894
NC_047559.1	1105724	1129964	XM_034457896
NC_047559.1	1136639	1145504	XM_011415119.3
NC_047559.1	1153007	1169265	XM_034457910
NC_047559.1	1153566	1169265	XM_034457912
NC_047559.1	1172377	1190053	XM_011415120.3
NC_047559.1	1172383	1190053	XM_034457936
NC_047559.1	1173935	1190053	XM_034457942
NC_047559.1	1190707	1193919	XM_011415122.3
NC_047559.1	1194029	1201149	XM_011415123.3
NC_047559.1	1204349	1210532	XM_011415124.3
NC_047559.1	1221459	1244214	XM_034457970
NC_047559.1	1221459	1244214	XM_034457980
NC_047559.1	1221459	1244214	XM_034457968
NC_047559.1	1263895	1266021	XM_011415125.3
NC_047559.1	1270627	1273123	XM_034458019
NC_047559.1	1310433	1312135	XM_011415126.3
NC_047559.1	1338196	1343804	XM_034458009
NC_047559.1	1351101	1376181	XM_034458001
NC_047559.1	1354734	1364255	XM_034457987
NC_047559.1	1354734	1364255	XM_034457994
NC_047559.1	1356127	1364255	XM_034457989
NC_047559.1	1356127	1364255	XM_034457995
NC_047559.1	1382248	1383633	XM_034458035
NC_047559.1	1403210	1419339	XM_034458049
NC_047559.1	1403210	1419156	XM_034458056
NC_047559.1	1403210	1419073	XM_034458062
NC_047559.1	1406086	1419339	XM_034458069
NC_047559.1	1429059	1436014	XM_034458076
NC_047559.1	1437367	1441727	XM_011430817.3
NC_047559.1	1444411	1455673	XM_011430816.3
NC_047559.1	1447895	1455673	XM_011430815.3
NC_047559.1	1457546	1467397	XM_034458102
NC_047559.1	1472630	1494174	XM_011430814.3
NC_047559.1	1472630	1494174	XM_011430813.3
NC_047559.1	1472630	1494174	XM_034458114
NC_047559.1	1495745	1502492	XM_011430812.3
NC_047559.1	1497729	1504011	XM_011430811.3
NC_047559.1	1516172	1523789	XM_034458137
NC_047559.1	1576692	1578014	XM_034458145
NC_047559.1	1605487	1606058	XM_034458152
NC_047559.1	1618635	1619962	XM_011423413.3
NC_047559.1	1646141	1660878	XM_034480680
NC_047559.1	1649525	1660878	XM_011427781.3
NC_047559.1	1675723	1686520	XM_034480691
NC_047559.1	1678172	1686520	XM_034480689
NC_047559.1	1699021	1710432	XM_034480712
NC_047559.1	1701534	1710432	XM_034480718
NC_047559.1	1712178	1732215	XM_034480704
NC_047559.1	1712178	1732215	XM_020066835.2
NC_047559.1	1733080	1744885	XM_034480735
NC_047559.1	1733080	1744885	XM_011427783.3
NC_047559.1	1744821	1783121	XM_020066838.2
NC_047559.1	1744821	1783120	XM_011427782.3
NC_047559.1	1783788	1789695	XM_011427784.3
NC_047559.1	1790305	1796493	XM_011427785.3
NC_047559.1	1801761	1810114	XM_011427786.3
NC_047559.1	1804241	1810114	XM_034480752
NC_047559.1	1804241	1810114	XM_020066841.2
NC_047559.1	1873659	1950141	XM_034480780
NC_047559.1	1873659	1950141	XM_034480757
NC_047559.1	1873659	1950141	XM_034480768
NC_047559.1	1873659	1950141	XM_034480785
NC_047559.1	1873659	1950141	XM_034480775
NC_047559.1	1873659	1950141	XM_034480772
NC_047559.1	1873661	1930827	XM_034480762
NC_047559.1	1873661	1930827	XM_034480787
NC_047559.1	1963318	1966213	XM_034480833
NC_047559.1	1976085	2000909	XM_034480799
NC_047559.1	1976133	2000909	XM_034480793
NC_047559.1	1977165	2000909	XM_034480825
NC_047559.1	1977171	2000909	XM_034480814
NC_047559.1	1977171	2000909	XM_020074063.2
NC_047559.1	1977175	2000909	XM_011453079.3
NC_047559.1	1988186	2000909	XM_011453081.3
NC_047559.1	1988473	2000909	XM_034480809
NC_047559.1	1989069	2000909	XM_011453080.3
NC_047559.1	1989259	2000909	XM_020074062.2
NC_047559.1	2023227	2063730	XM_034447268
NC_047559.1	2023227	2052225	XM_034447262
NC_047559.1	2023227	2049166	XM_034447265
NC_047559.1	2023227	2033216	XM_011453082.3
NC_047559.1	2023227	2025767	XM_034447282
NC_047559.1	2065107	2068017	XM_034447285
NC_047559.1	2070388	2073466	XM_034447291
NC_047559.1	2080959	2088286	XM_034447304
NC_047559.1	2091473	2156950	XM_034447317
NC_047559.1	2091473	2153302	XM_034447322
NC_047559.1	2091473	2153291	XM_034447324
NC_047559.1	2091473	2153291	XM_034447311
NC_047559.1	2091473	2153285	XM_034447328
NC_047559.1	2091473	2153283	XM_034447335
NC_047559.1	2168417	2181372	XM_011417607.3
NC_047559.1	2185565	2189979	XM_011417608.3
NC_047559.1	2186766	2189981	XM_034447351
NC_047559.1	2191064	2198259	XM_011417609.3
NC_047559.1	2199456	2213516	XM_034447375
NC_047559.1	2215715	2222513	XM_034447364
NC_047559.1	2233395	2240394	XM_034447387
NC_047559.1	2233395	2240394	XM_034447403
NC_047559.1	2233395	2240394	XM_034447396
NC_047559.1	2233395	2240394	XM_034447413
NC_047559.1	2253471	2285935	XM_034472468
NC_047559.1	2253472	2285935	XM_034472421
NC_047559.1	2254435	2285935	XM_034472368
NC_047559.1	2254437	2285935	XM_034472342
NC_047559.1	2254444	2285935	XM_034472304
NC_047559.1	2254450	2285935	XM_034472251
NC_047559.1	2254467	2285935	XM_034472627
NC_047559.1	2254502	2269670	XM_034472169
NC_047559.1	2254504	2269484	XM_034472529
NC_047559.1	2255543	2269484	XM_034472582
NC_047559.1	2316056	2318373	XM_034470739
NC_047559.1	2355204	2356854	XM_020065188.2
NC_047559.1	2375587	2376774	XM_034463324
NC_047559.1	2402330	2420462	XM_034480494
NC_047559.1	2425799	2471963	XM_034481605
NC_047559.1	2447597	2471963	XM_034481143
NC_047559.1	2447597	2471963	XM_034482026
NC_047559.1	2478154	2496003	XM_034459046
NC_047559.1	2478166	2496003	XM_034459041
NC_047559.1	2498480	2520367	XM_034459047
NC_047559.1	2502058	2520367	XM_034459055
NC_047559.1	2521754	2543138	XM_011440056.3
NC_047559.1	2523115	2543138	XM_020070482.2
NC_047559.1	2523115	2541946	XM_034473488
NC_047559.1	2528501	2543138	XM_034473421
NC_047559.1	2553824	2597851	XM_034453091
NC_047559.1	2600418	2607126	XM_034463335
NC_047559.1	2623361	2849124	XM_034453082
NC_047559.1	2623361	2637852	XM_034453063
NC_047559.1	2623361	2637820	XM_034453068
NC_047559.1	2623361	2637802	XM_034453072
NC_047559.1	2649211	2657730	XM_034453427
NC_047559.1	2684218	2685326	XM_034453510
NC_047559.1	2694144	2706438	XM_034453305
NC_047559.1	2712136	2716283	XM_034453329
NC_047559.1	2712136	2716160	XM_034453332
NC_047559.1	2725649	2739851	XM_034453276
NC_047559.1	2725649	2739850	XM_011442045.3
NC_047559.1	2725649	2736064	XM_011442046.3
NC_047559.1	2725649	2735537	XM_011442047.3
NC_047559.1	2725649	2735537	XM_020071066.2
NC_047559.1	2725649	2735259	XM_020071067.2
NC_047559.1	2742304	2746577	XM_034453456
NC_047559.1	2749595	2756756	XM_034453225
NC_047559.1	2749596	2759918	XM_034453216
NC_047559.1	2749656	2759918	XM_034453219
NC_047559.1	2761177	2770531	XM_034453200
NC_047559.1	2772535	2780533	XM_020071068.2
NC_047559.1	2781135	2798818	XM_034453482
NC_047559.1	2800165	2803234	XM_034453494
NC_047559.1	2805805	2821003	XM_034453401
NC_047559.1	2805833	2819161	XM_034453379
NC_047559.1	2805834	2819161	XM_034453391
NC_047559.1	2821006	2831126	XM_011442062.3
NC_047559.1	2821006	2831126	XM_011442057.3
