Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	7	21.875	1.696557589331942E-5	P53563, Q27968, Q9WV60, P42930, P56524, Q5XHZ0, P04792	28	212	10030	11.827830188679245	0.002338530700495167	0.002338530700495167	0.019965340886252125
GOTERM_MF_DIRECT	GO:0004784~superoxide dismutase activity	3	9.375	1.4534054681422347E-4	P04179, P08228, Q08420	28	7	10030	153.5204081632653	0.01985862071777511	0.009979101593191153	0.170920728393531
GOTERM_MF_DIRECT	GO:0051087~chaperone binding	4	12.5	2.606858000560146E-4	P31689, P31948, P08228, Q9Y4L1	28	47	10030	30.486322188449844	0.0353397674484448	0.01192147938672694	0.3063766381580235
GOTERM_MF_DIRECT	GO:0051082~unfolded protein binding	4	12.5	7.11039206169961E-4	P31689, Q90474, O57521, Q5XHZ0	28	66	10030	21.70995670995671	0.09349461809832249	0.024240930387669724	0.8336413390998221
GOTERM_MF_DIRECT	GO:0005524~ATP binding	11	34.375	0.0010019242065859456	P16056, Q9WV60, P31689, O95757, Q90474, Q8CG09, O57521, P41233, Q5XHZ0, Q9Y4L1, P04809	28	1252	10030	3.1472501141031493	0.12919294908987777	0.027287745278587572	1.172845985292048
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	6	18.75	0.002586911064685841	P53563, P42930, P04179, P08228, P05370, P04792	28	365	10030	5.888454011741683	0.30054672186131726	0.05783611760815177	3.002538902971097
GOTERM_MF_DIRECT	GO:0008426~protein kinase C inhibitor activity	2	6.25	0.008054853786167477	P42930, P04792	28	3	10030	238.8095238095238	0.6724356565503822	0.1473777531953736	9.079367633128687
GOTERM_MF_DIRECT	GO:0005515~protein binding	14	43.75	0.016542762856982404	P53563, Q27968, P31689, P42930, Q90474, P31948, P08228, P41233, Q5XHZ0, O95831, Q9WV60, P56524, O57521, P04792	28	2738	10030	1.8316289262235208	0.8999409621233718	0.25005046475386383	17.825393219142793
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	4	12.5	0.02041742985992784	O95831, Q8CG09, P08228, P00184	28	219	10030	6.542726679712981	0.941968369966039	0.2711646664613281	21.555932055340254
GOTERM_MF_DIRECT	GO:0016209~antioxidant activity	2	6.25	0.03184629933082355	P30044, P08228	28	12	10030	59.70238095238095	0.9885101394349578	0.3602187975506941	31.67565985713804
GOTERM_MF_DIRECT	GO:0000166~nucleotide binding	6	18.75	0.040350238340586986	O42254, P16056, Q9WV60, Q90474, O57521, P41233	28	719	10030	2.9892708126365983	0.9965993585096824	0.4035192384224833	38.414130360364794
GOTERM_MF_DIRECT	GO:0004601~peroxidase activity	2	6.25	0.04482533213347177	A4IGL7, P30044	28	17	10030	42.14285714285714	0.9982158726398017	0.40986393779362773	41.71054668734786
GOTERM_MF_DIRECT	GO:0030544~Hsp70 protein binding	2	6.25	0.05253215293172307	P31689, P31948	28	20	10030	35.82142857142857	0.999416691434035	0.4360729196904063	47.01143659386252
GOTERM_MF_DIRECT	GO:0005080~protein kinase C binding	2	6.25	0.055087760511584836	P42930, P04792	28	21	10030	34.1156462585034	0.999598187469946	0.42795492849898087	48.66934906599907
GOTERM_MF_DIRECT	GO:0008134~transcription factor binding	3	9.375	0.05827505038840195	P53563, Q9WV60, P56524	28	146	10030	7.360567514677103	0.9997479291849233	0.42442555370075785	50.67050853501777
GOTERM_MF_DIRECT	GO:0043027~cysteine-type endopeptidase inhibitor activity involved in apoptotic process	2	6.25	0.06776655040274646	P53563, P30044	28	26	10030	27.55494505494505	0.9999377117547714	0.45405312929929165	56.21461423357855
GOTERM_MF_DIRECT	GO:0008013~beta-catenin binding	2	6.25	0.08276492465693021	P16056, Q9WV60	28	32	10030	22.388392857142858	0.9999933575202089	0.5040576555782865	63.82350863536942
